ID,Container_ID,Familiar_diet,Genetic_line,Treatment,Sex,Replicate,List,Body weight,bw,Head width,Scutum length,ow,ow_g,ag,ag_g,tw,tw_g,lg_bw,lg_ow,lg_tw,lg_ag,GSI,ag_gonad_ratio,Operator
E3_34,E_CF_3,FW,E,CF,F,3,k,0.10068,100.68,56,72,10.35,0.01035,1.41,0.00141,,,2.002943207,1.01494035,,0.149219113,0.102800954,0.136231884,Y
E3_20,E_CF_3,FW,E,CF,F,3,l,0.07283,72.83,59,79,25.67,0.02567,2.47,0.00247,,,1.86231031,1.409425869,,0.392696953,0.352464644,0.09622127,Y
E3_29,E_CF_3,FW,E,CF,F,3,m,0.08992,89.92,53,71,16.84,0.01684,1.48,0.00148,,,1.953856298,1.226342087,,0.170261715,0.18727758,0.087885986,Y
E2_38,E_CF_2,FW,E,CF,F,2,a,0.06607,66.07,58,77,16.7,0.0167,2.72,0.00272,,,1.820004307,1.222716471,,0.434568904,0.252762222,0.162874251,Y
E2_39,E_CF_2,FW,E,CF,F,2,b,0.05218,52.18,54,67,9.95,0.00995,0.67,0.00067,,,1.717504075,0.997823081,,-0.173925197,0.190686087,0.067336683,Y
E2_34,E_CF_2,FW,E,CF,F,2,c,0.06473,64.73,55,73,16.83,0.01683,3.02,0.00302,,,1.811105607,1.226084116,,0.480006943,0.26000309,0.179441474,Y
E2_09,E_CF_2,FW,E,CF,F,2,d,0.10673,106.73,60,82,8.5,0.0085,2.92,0.00292,,,2.028286509,0.929418926,,0.465382851,0.079640214,0.343529412,Y
E2_01,E_CF_2,FW,E,CF,F,2,e,0.04173,41.73,60,83,6.32,0.00632,0.59,0.00059,,,1.620448385,0.800717078,,-0.229147988,0.151449796,0.09335443,Y
E2_20,E_CF_2,FW,E,CF,F,2,f,0.09342,93.42,57,76,13.74,0.01374,2.26,0.00226,,,1.970439863,1.137986733,,0.354108439,0.147077714,0.164483261,Y
E2_04,E_CF_2,FW,E,CF,F,2,g,0.04694,46.94,57,74,3.65,0.00365,1.53,0.00153,,,1.671543085,0.562292864,,0.184691431,0.077758841,0.419178082,Y
E2_14,E_CF_2,FW,E,CF,F,2,h,0.08038,80.38,59,78,21.26,0.02126,1.44,0.00144,,,1.905148002,1.32756326,,0.158362492,0.264493655,0.067732832,Y
E2_22,E_CF_2,FW,E,CF,F,2,j,0.10918,109.18,59,75,10.38,0.01038,1.36,0.00136,,,2.03814309,1.016197354,,0.133538908,0.095072358,0.131021195,Y
E2_28,E_CF_2,FW,E,CF,F,2,k,0.06267,62.67,57,74,32.93,0.03293,1.38,0.00138,,,1.797059695,1.517591731,,0.139879086,0.525450774,0.041907076,Y
E_FW1_11,E_FW_1,FW,E,FW,F,1,a,0.09845,98.45,60,80,9.58,0.00958,2.57,0.00257,,,1.99321572,0.981365509,,0.409933123,0.097308278,0.268267223,Y
E_FW1_23,E_FW_1,FW,E,FW,F,1,b,0.08917,89.17,58,76,11.87,0.01187,2.8,0.0028,,,1.950218767,1.074450719,,0.447158031,0.133116519,0.235888795,Y
E_FW1_17,E_FW_1,FW,E,FW,F,1,c,0.08169,81.69,55,69,13.34,0.01334,2.89,0.00289,,,1.912168896,1.12515583,,0.460897843,0.163300282,0.216641679,Y
E_FW1_18,E_FW_1,FW,E,FW,F,1,d,0.1015,101.5,59,79,12.11,0.01211,3.65,0.00365,,,2.006466042,1.083144143,,0.562292864,0.119310345,0.301403799,Y
E_FW1_20,E_FW_1,FW,E,FW,F,1,e,0.1095,109.5,60,82,32.09,0.03209,1.82,0.00182,,,2.039414119,1.506369717,,0.260071388,0.293059361,0.056715488,Y
E_FW1_24,E_FW_1,FW,E,FW,F,1,f,0.10419,104.19,59,77,17.59,0.01759,4.62,0.00462,,,2.017826038,1.245265839,,0.664641976,0.168826183,0.262649233,Y
E_FW1_06,E_FW_1,FW,E,FW,F,1,g,0.08322,83.22,55,68,9.29,0.00929,3.23,0.00323,,,1.920227711,0.968015714,,0.509202522,0.111631819,0.347685684,Y
E_FW1_15,E_FW_1,FW,E,FW,F,1,h,0.09256,92.56,60,74,10.21,0.01021,1.76,0.00176,,,1.966423346,1.009025742,,0.245512668,0.110306828,0.17238002,Y
E_FW1_10,E_FW_1,FW,E,FW,F,1,j,0.08364,83.64,57,72,9.34,0.00934,2.55,0.00255,,,1.922414024,0.970346876,,0.40654018,0.111669058,0.273019272,Y
E_FW1_26,E_FW_1,FW,E,FW,F,1,k,0.10488,104.88,60,79,16.63,0.01663,4.3,0.0043,,,2.020692679,1.220892249,,0.633468456,0.158562166,0.258568851,Y
E_FW3_34,E_FW_3,FW,E,FW,F,3,a,0.09369,93.69,54,72,11.54,0.01154,3.17,0.00317,,,1.971693239,1.062205809,,0.501059262,0.123172164,0.274696707,Y
E_FW3_11,E_FW_3,FW,E,FW,F,3,b,0.09104,91.04,58,73,14.16,0.01416,2.21,0.00221,,,1.959232249,1.151063253,,0.344392274,0.155536028,0.156073446,Y
E_FW3_05,E_FW_3,FW,E,FW,F,3,c,0.09036,90.36,54,74,25.39,0.02539,1.49,0.00149,,,1.955976222,1.404662701,,0.173186268,0.280987162,0.058684521,Y
E_FW3_03,E_FW_3,FW,E,FW,F,3,d,0.07624,76.24,53,71,21.61,0.02161,1.78,0.00178,,,1.882182888,1.334654767,,0.250420002,0.283447009,0.082369273,Y
E_FW3_12,E_FW_3,FW,E,FW,F,3,e,0.09567,95.67,57,76,12.11,0.01211,2.68,0.00268,,,1.980775774,1.083144143,,0.428134794,0.126580955,0.221304707,Y
E_FW3_09,E_FW_3,FW,E,FW,F,3,f,0.08636,86.36,54,73,11.42,0.01142,3.23,0.00323,,,1.936312634,1.057666104,,0.509202522,0.132237147,0.282837128,Y
E_FW3_02,E_FW_3,FW,E,FW,F,3,g,0.08631,86.31,54,71,25.81,0.02581,1.67,0.00167,,,1.936061117,1.411788005,,0.222716471,0.29903835,0.064703603,Y
E_FW3_08,E_FW_3,FW,E,FW,F,3,h,0.08643,86.43,52,68,13.13,0.01313,4.57,0.00457,,,1.936664513,1.118264726,,0.6599162,0.151914844,0.348057883,Y
E_FW3_06,E_FW_3,FW,E,FW,F,3,j,0.08246,82.46,53,69,9.05,0.00905,1.76,0.00176,,,1.91624333,0.956648579,,0.245512668,0.109750182,0.194475138,Y
E_FW3_07,E_FW_3,FW,E,FW,F,3,k,0.09337,93.37,50,73,11.7,0.0117,2.89,0.00289,,,1.970207359,1.068185862,,0.460897843,0.125307915,0.247008547,Y
E_FW2_04,E_FW_2,FW,E,FW,F,2,a,0.07619,76.19,58,75,8.84,0.00884,1.7,0.0017,,,1.881897974,0.946452265,,0.230448921,0.116025725,0.192307692,Y
E_FW2_05,E_FW_2,FW,E,FW,F,2,b,0.08783,87.83,56,76,6.39,0.00639,1.67,0.00167,,,1.943642883,0.805500858,,0.222716471,0.072754184,0.261345853,Y
E_FW2_12,E_FW_2,FW,E,FW,F,2,c,0.08183,81.83,54,73,23.71,0.02371,1.79,0.00179,,,1.912912551,1.374931554,,0.252853031,0.289747037,0.075495571,Y
E_FW2_14,E_FW_2,FW,E,FW,F,2,d,0.05951,59.51,57,73,10.92,0.01092,1.81,0.00181,,,1.77458995,1.038222638,,0.257678575,0.183498572,0.165750916,Y
E_FW2_09,E_FW_2,FW,E,FW,F,2,e,0.08189,81.89,57,73,6.55,0.00655,2.2,0.0022,,,1.913230871,0.8162413,,0.342422681,0.079985346,0.335877863,Y
E_FW2_32,E_FW_2,FW,E,FW,F,2,f,0.09719,97.19,59,78,8.87,0.00887,2.55,0.00255,,,1.987621582,0.94792362,,0.40654018,0.091264533,0.287485908,Y
E_FW2_22,E_FW_2,FW,E,FW,F,2,g,0.0582,58.2,56,71,8.54,0.00854,2.64,0.00264,,,1.764922985,0.931457871,,0.421603927,0.146735395,0.309133489,Y
E_FW2_31,E_FW_2,FW,E,FW,F,2,h,0.07296,72.96,55,70,6.55,0.00655,1.83,0.00183,,,1.863084825,0.8162413,,0.26245109,0.089775219,0.279389313,Y
E_FW2_20,E_FW_2,FW,E,FW,F,2,j,0.07121,71.21,59,74,6.57,0.00657,0.6,0.0006,,,1.852540986,0.81756537,,-0.22184875,0.092262323,0.091324201,Y
E1_12,E_CF_1,FW,E,CF,M,1,a,0.07943,79.43,54,73,,,5.5,0.0055,2.23,0.00223,1.899984563,,0.348304863,0.740362689,0.028075035,2.466367713,Y
E1_13,E_CF_1,FW,E,CF,M,1,b,0.06368,63.68,53,77,,,3.72,0.00372,0.84,0.00084,1.804003055,,-0.075720714,0.57054294,0.013190955,4.428571429,Y
E1_17,E_CF_1,FW,E,CF,M,1,c,0.05713,57.13,55,79,,,1.53,0.00153,1.69,0.00169,1.756864224,,0.227886705,0.184691431,0.029581656,0.905325444,Y
E1_18,E_CF_1,FW,E,CF,M,1,d,0.04873,48.73,50,69,,,1.39,0.00139,1.54,0.00154,1.687796411,,0.187520721,0.1430148,0.031602709,0.902597403,Y
E1_01,E_CF_1,FW,E,CF,M,1,e,0.05087,50.87,55,78,,,3.45,0.00345,3.01,0.00301,1.706461738,,0.478566496,0.537819095,0.059170434,1.146179402,Y
E1_02,E_CF_1,FW,E,CF,M,1,f,0.03835,38.35,56,76,,,3.81,0.00381,1.56,0.00156,1.583765368,,0.193124598,0.580924976,0.040677966,2.442307692,Y
E1_14,E_CF_1,FW,E,CF,M,1,g,0.07402,74.02,54,78,,,3.34,0.00334,2.08,0.00208,1.869349081,,0.318063335,0.523746467,0.028100513,1.605769231,Y
E1_03,E_CF_1,FW,E,CF,M,1,h,0.03132,31.32,53,74,,,2.92,0.00292,1.07,0.00107,1.495821753,,0.029383778,0.465382851,0.034163474,2.728971963,N
E1_10,E_CF_1,FW,E,CF,M,1,k,0.03546,35.46,53,73,,,1.26,0.00126,0.71,0.00071,1.549738731,,-0.148741651,0.100370545,0.020022561,1.774647887,N
E2_42,E_CF_2,FW,E,CF,M,2,a,0.02112,21.12,51,70,,,2.41,0.00241,0.97,0.00097,1.324693914,,-0.013228266,0.382017043,0.04592803,2.484536082,N
E2_43,E_CF_2,FW,E,CF,M,2,b,0.0251,25.1,48,67,,,2.79,0.00279,0.88,0.00088,1.399673721,,-0.055517328,0.445604203,0.035059761,3.170454545,N
E2_13,E_CF_2,FW,E,CF,M,2,c,0.03763,37.63,54,78,,,3.66,0.00366,1.61,0.00161,1.575534218,,0.206825876,0.563481085,0.042785012,2.273291925,N
E2_15,E_CF_2,FW,E,CF,M,2,d,0.06757,67.57,57,83,,,3.71,0.00371,1.99,0.00199,1.829753919,,0.298853076,0.56937391,0.02945094,1.864321608,N
E2_19,E_CF_2,FW,E,CF,M,2,e,0.054,54,53,74,,,2.83,0.00283,2.48,0.00248,1.73239376,,0.394451681,0.451786436,0.045925926,1.141129032,N
E2_27,E_CF_2,FW,E,CF,M,2,g,0.03785,37.85,51,72,,,2.91,0.00291,1.64,0.00164,1.578065884,,0.214843848,0.463892989,0.04332893,1.774390244,N
E2_29,E_CF_2,FW,E,CF,M,2,h,0.04262,42.62,54,74,,,3.11,0.00311,1.5,0.0015,1.629613445,,0.176091259,0.492760389,0.035194744,2.073333333,N
E2_35,E_CF_2,FW,E,CF,M,2,j,0.04722,47.22,52,74,,,3.82,0.00382,1.65,0.00165,1.674125983,,0.217483944,0.582063363,0.034942821,2.315151515,N
E2_37,E_CF_2,FW,E,CF,M,2,k,0.03661,36.61,53,73,,,2.76,0.00276,1.29,0.00129,1.563599729,,0.11058971,0.440909082,0.035236274,2.139534884,N
E2_32,E_CF_2,FW,E,CF,M,2,l,0.04598,45.98,52,73,,,3.41,0.00341,1.61,0.00161,1.662568967,,0.206825876,0.532754379,0.035015224,2.118012422,N
E3_08,E_CF_3,FW,E,CF,M,3,a,0.03597,35.97,55,81,,,3.03,0.00303,1.48,0.00148,1.555940438,,0.170261715,0.481442629,0.041145399,2.047297297,N
E3_31,E_CF_3,FW,E,CF,M,3,b,0.0474,47.4,54,80,,,3.01,0.00301,2.49,0.00249,1.675778342,,0.396199347,0.478566496,0.052531646,1.208835341,N
E3_33,E_CF_3,FW,E,CF,M,3,c,0.05143,51.43,56,78,,,2.76,0.00276,2.52,0.00252,1.711216524,,0.401400541,0.440909082,0.048998639,1.095238095,N
E3_41,E_CF_3,FW,E,CF,M,3,d,0.0236,23.6,49,69,,,2.95,0.00295,1.08,0.00108,1.372912003,,0.033423755,0.469822016,0.045762712,2.731481481,N
E3_10,E_CF_3,FW,E,CF,M,3,e,0.06116,61.16,54,74,,,3.39,0.00339,1.78,0.00178,1.786467477,,0.250420002,0.530199698,0.02910399,1.904494382,N
E3_11,E_CF_3,FW,E,CF,M,3,f,0.04665,46.65,56,79,,,4.42,0.00442,1.71,0.00171,1.668851648,,0.23299611,0.645422269,0.036655949,2.584795322,N
E3_19,E_CF_3,FW,E,CF,M,3,h,0.06771,67.71,53,79,,,3.81,0.00381,2.03,0.00203,1.830652814,,0.307496038,0.580924976,0.0299808,1.876847291,N
E3_25,E_CF_3,FW,E,CF,M,3,j,0.05651,56.51,52,73,,,2.63,0.00263,1.64,0.00164,1.752125307,,0.214843848,0.419955748,0.029021412,1.603658537,N
E3_26,E_CF_3,FW,E,CF,M,3,k,0.04686,46.86,53,74,,,2.95,0.00295,1.44,0.00144,1.670802284,,0.158362492,0.469822016,0.030729834,2.048611111,N
E3_36,E_CF_3,FW,E,CF,M,3,l,0.06231,62.31,55,77,,,3.94,0.00394,2.05,0.00205,1.794557751,,0.311753861,0.595496222,0.032900016,1.92195122,N
E_FW1_08,E_FW_1,FW,E,FW,M,1,a,0.07559,75.59,53,78,,,3.45,0.00345,3.06,0.00306,1.878464345,,0.485721426,0.537819095,0.040481545,1.12745098,Y
E_FW1_14,E_FW_1,FW,E,FW,M,1,b,0.07993,79.93,54,77,,,4.95,0.00495,3.04,0.00304,1.902709813,,0.482873584,0.694605199,0.038033279,1.628289474,Y
E_FW1_16,E_FW_1,FW,E,FW,M,1,c,0.06473,64.73,53,77,,,3.52,0.00352,2.72,0.00272,1.811105607,,0.434568904,0.546542663,0.042020701,1.294117647,Y
E_FW1_19,E_FW_1,FW,E,FW,M,1,d,0.08382,83.82,54,79,,,3.85,0.00385,3.7,0.0037,1.923347656,,0.568201724,0.58546073,0.044142209,1.040540541,Y
E_FW1_30,E_FW_1,FW,E,FW,M,1,e,0.07154,71.54,55,74,,,4.53,0.00453,0.67,0.00067,1.854548936,,-0.173925197,0.656098202,0.00936539,6.76119403,Y
E_FW1_02,E_FW_1,FW,E,FW,M,1,f,0.07358,73.58,55,78,,,2.37,0.00237,2.75,0.00275,1.866759783,,0.439332694,0.374748346,0.037374286,0.861818182,Y
E_FW1_05,E_FW_1,FW,E,FW,M,1,g,0.07234,72.34,55,73,,,2.98,0.00298,2.43,0.00243,1.859378504,,0.385606274,0.474216264,0.033591374,1.226337449,Y
E_FW1_07,E_FW_1,FW,E,FW,M,1,h,0.05538,55.38,52,80,,,2.19,0.00219,1.72,0.00172,1.743352951,,0.235528447,0.340444115,0.031058144,1.273255814,Y
E_FW1_09,E_FW_1,FW,E,FW,M,1,j,0.07168,71.68,56,78,,,2.87,0.00287,1.39,0.00139,1.855397997,,0.1430148,0.457881897,0.019391741,2.064748201,Y
E_FW1_13,E_FW_1,FW,E,FW,M,1,k,0.08081,80.81,54,78,,,3.01,0.00301,0.93,0.00093,1.907465107,,-0.031517051,0.478566496,0.011508477,3.23655914,Y
E_FW2_30,E_FW_2,FW,E,FW,M,2,a,0.06932,69.32,54,79,,,2.58,0.00258,1.37,0.00137,1.840858554,,0.136720567,0.411619706,0.019763416,1.883211679,Y
E_FW2_07,E_FW_2,FW,E,FW,M,2,b,0.06057,60.57,53,76,,,2.71,0.00271,1.35,0.00135,1.782257574,,0.130333768,0.432969291,0.022288262,2.007407407,J
E_FW2_21,E_FW_2,FW,E,FW,M,2,c,0.05984,59.84,52,78,,,2.29,0.00229,1.21,0.00121,1.776991585,,0.08278537,0.359835482,0.020220588,1.892561983,J
E_FW2_13,E_FW_2,FW,E,FW,M,2,d,0.06007,60.07,52,75,,,1.91,0.00191,1.7,0.0017,1.778657632,,0.230448921,0.281033367,0.028300316,1.123529412,J
E_FW2_02,E_FW_2,FW,E,FW,M,2,e,0.06566,65.66,55,80,,,1.84,0.00184,0.94,0.00094,1.817300878,,-0.026872146,0.264817823,0.014316174,1.957446809,J
E_FW2_29,E_FW_2,FW,E,FW,M,2,f,0.06305,63.05,52,77,,,1.69,0.00169,0.62,0.00062,1.799685091,,-0.207608311,0.227886705,0.009833466,2.725806452,J
E_FW2_03,E_FW_2,FW,E,FW,M,2,g,0.07329,73.29,56,80,,,2.59,0.00259,1.61,0.00161,1.865044722,,0.206825876,0.413299764,0.021967526,1.608695652,Y
E_FW2_08,E_FW_2,FW,E,FW,M,2,h,0.06583,65.83,52,76,,,2.39,0.00239,1.85,0.00185,1.818423855,,0.267171728,0.378397901,0.028102689,1.291891892,Y
E_FW3_17,E_FW_3,FW,E,FW,M,3,a,0.06604,66.04,54,75,,,3.52,0.00352,1.07,0.00107,1.819807065,,0.029383778,0.546542663,0.016202302,3.289719626,N
E_FW3_04,E_FW_3,FW,E,FW,M,3,b,0.0598,59.8,55,77,,,3.17,0.00317,0.88,0.00088,1.776701184,,-0.055517328,0.501059262,0.014715719,3.602272727,N
E_FW3_10,E_FW_3,FW,E,FW,M,3,c,0.06612,66.12,54,77,,,3.35,0.00335,1.26,0.00126,1.820332845,,0.100370545,0.525044807,0.019056261,2.658730159,N
E_FW3_32,E_FW_3,FW,E,FW,M,3,d,0.07723,77.23,55,79,,,2.8,0.0028,1.92,0.00192,1.887786035,,0.283301229,0.447158031,0.024860805,1.458333333,N
E_FW3_19,E_FW_3,FW,E,FW,M,3,e,0.06462,64.62,55,79,,,2.77,0.00277,1.67,0.00167,1.810366954,,0.222716471,0.442479769,0.025843392,1.658682635,N
E_FW3_35,E_FW_3,FW,E,FW,M,3,f,0.06401,64.01,54,79,,,2.59,0.00259,1.49,0.00149,1.806247827,,0.173186268,0.413299764,0.023277613,1.738255034,N
E_FW3_01,E_FW_3,FW,E,FW,M,3,g,0.07341,73.41,53,78,,,2.61,0.00261,1.68,0.00168,1.865755224,,0.225309282,0.416640507,0.022885166,1.553571429,N
E_FW3_40,E_FW_3,FW,E,FW,M,3,h,0.06623,66.23,53,77,,,2.41,0.00241,1.9,0.0019,1.821054755,,0.278753601,0.382017043,0.028687906,1.268421053,N
E_FW3_28,E_FW_3,FW,E,FW,M,3,j,0.08653,86.53,56,77,,,5.69,0.00569,2.02,0.00202,1.937166704,,0.305351369,0.755112266,0.023344505,2.816831683,N
E_FW3_29,E_FW_3,FW,E,FW,M,3,k,0.07939,79.39,55,79,,,4.57,0.00457,2.06,0.00206,1.899765802,,0.31386722,0.6599162,0.025947852,2.218446602,N
E_FW3_26,E_FW_3,FW,E,FW,M,3,l,0.07326,73.26,56,80,,,3.36,0.00336,1.7,0.0017,1.864866914,,0.230448921,0.526339277,0.023205023,1.976470588,Y
E_FW3_33,E_FW_3,FW,E,FW,M,3,m,0.07589,75.89,54,78,,,2.97,0.00297,2.4,0.0024,1.880184553,,0.380211242,0.472756449,0.03162472,1.2375,Y
